name	simplitigs	cum len	kmers
streptomyces_qaidamensis.pa23.fsa	3629	9044352	8964514
streptomyces_qaidamensis.pa27.fsa	1906	9025486	8975930
streptomyces_qaidamensis.pa31.fsa	1325	9022477	8982727
streptomyces_qinzhouensis.bc19.fsa	147854	10479191	7817819
streptomyces_qinzhouensis.bc23.fsa	17450	8259528	7875628
streptomyces_qinzhouensis.bc27.fsa	9996	8152635	7892739
streptomyces_qinzhouensis.bc31.fsa	7377	8125630	7904320
streptomyces_qinzhouensis.pa19.fsa	26472	8294315	7817819
streptomyces_qinzhouensis.pa23.fsa	5100	7987828	7875628
streptomyces_qinzhouensis.pa27.fsa	3029	7971493	7892739
streptomyces_qinzhouensis.pa31.fsa	2378	7975660	7904320
streptomyces_rubrolavendulae.bc19.fsa	179801	9647341	6410923
streptomyces_rubrolavendulae.bc23.fsa	11497	6725456	6472522
streptomyces_rubrolavendulae.bc27.fsa	4150	6588730	6480830
streptomyces_rubrolavendulae.bc31.fsa	2573	6562312	6485122
streptomyces_rubrolavendulae.pa19.fsa	30776	6964891	6410923
streptomyces_rubrolavendulae.pa23.fsa	2922	6536806	6472522
streptomyces_rubrolavendulae.pa27.fsa	1289	6514344	6480830
streptomyces_rubrolavendulae.pa31.fsa	828	6509962	6485122
streptomyces_sampsonii.bc19.fsa	189119	10320184	6916042
streptomyces_sampsonii.bc23.fsa	13767	7286720	6983846
streptomyces_sampsonii.bc27.fsa	6046	7152416	6995220
streptomyces_sampsonii.bc31.fsa	3855	7117592	7001942
streptomyces_sampsonii.pa19.fsa	33389	7517044	6916042
streptomyces_sampsonii.pa23.fsa	3586	7062738	6983846
streptomyces_sampsonii.pa27.fsa	1791	7041786	6995220
streptomyces_sampsonii.pa31.fsa	1200	7037942	7001942
streptomyces_seoulensis.bc19.fsa	107854	8264448	6323076
streptomyces_seoulensis.bc23.fsa	7214	6517240	6358532
streptomyces_seoulensis.bc27.fsa	2903	6439559	6364081
streptomyces_seoulensis.bc31.fsa	1874	6423329	6367109
streptomyces_seoulensis.pa19.fsa	18513	6656310	6323076
streptomyces_seoulensis.pa23.fsa	1881	6399914	6358532
streptomyces_seoulensis.pa27.fsa	882	6387013	6364081
streptomyces_seoulensis.pa31.fsa	599	6385079	6367109
streptomyces_sp.bc19.fsa	105901605	2279654115	373425225
streptomyces_sp.bc23.fsa	24402706	985484550	448625018
streptomyces_sp.bc27.fsa	14756490	857501011	473832271
streptomyces_sp.bc31.fsa	11637199	841212742	492096772
streptomyces_sp.pa19.fsa	18233752	701632623	373425087
streptomyces_sp.pa23.fsa	6900605	600438137	448624827
streptomyces_sp.pa27.fsa	4283235	585196161	473832051
streptomyces_sp.pa31.fsa	3729854	603992144	492096524
streptomyces_spectabilis.bc19.fsa	809786	28544444	13968296
streptomyces_spectabilis.bc23.fsa	347278	22217776	14577660
streptomyces_spectabilis.bc27.fsa	292322	22598112	14997740
streptomyces_spectabilis.bc31.fsa	255215	23017140	15360690
streptomyces_spectabilis.pa19.fsa	189917	17386802	13968296
streptomyces_spectabilis.pa23.fsa	111529	17031298	14577660
streptomyces_spectabilis.pa27.fsa	94009	17441974	14997740
streptomyces_spectabilis.pa31.fsa	83690	17871390	15360690
streptomyces_spongiicola.bc19.fsa	107848	8918435	6977171
streptomyces_spongiicola.bc23.fsa	13557	7318019	7019765
streptomyces_spongiicola.bc27.fsa	7898	7238620	7033272
streptomyces_spongiicola.bc31.fsa	5664	7212203	7042283
streptomyces_spongiicola.pa19.fsa	19399	7326353	6977171
streptomyces_spongiicola.pa23.fsa	3998	7107721	7019765
streptomyces_spongiicola.pa27.fsa	2510	7098532	7033272
streptomyces_spongiicola.pa31.fsa	1828	7097123	7042283
streptomyces_subrutilus.bc19.fsa	179480	10678380	7447740
streptomyces_subrutilus.bc23.fsa	10455	7736207	7506197
streptomyces_subrutilus.bc27.fsa	3814	7612876	7513712
streptomyces_subrutilus.bc31.fsa	2375	7588930	7517680
streptomyces_subrutilus.pa19.fsa	30321	7993518	7447740
streptomyces_subrutilus.pa23.fsa	2609	7563595	7506197
streptomyces_subrutilus.pa27.fsa	1188	7544600	7513712
streptomyces_subrutilus.pa31.fsa	767	7540690	7517680
streptomyces_tirandamycinicus.bc19.fsa	110262	9151772	7167056
streptomyces_tirandamycinicus.bc23.fsa	8986	7401400	7203708
streptomyces_tirandamycinicus.bc27.fsa	4357	7324798	7211516
streptomyces_tirandamycinicus.bc31.fsa	2897	7303101	7216191
streptomyces_tirandamycinicus.pa19.fsa	18679	7503278	7167056
streptomyces_tirandamycinicus.pa23.fsa	2537	7259522	7203708
streptomyces_tirandamycinicus.pa27.fsa	1359	7246850	7211516
streptomyces_tirandamycinicus.pa31.fsa	937	7244301	7216191
streptomyces_tsukubensis.bc19.fsa	441620	24051647	16102487
streptomyces_tsukubensis.bc23.fsa	60125	17608114	16285364
streptomyces_tsukubensis.bc27.fsa	33582	17216268	16343136
streptomyces_tsukubensis.bc31.fsa	21780	17032240	16378840
streptomyces_tsukubensis.pa19.fsa	80522	17551883	16102487
streptomyces_tsukubensis.pa23.fsa	17900	16679164	16285364
streptomyces_tsukubensis.pa27.fsa	9856	16599392	16343136
streptomyces_tsukubensis.pa31.fsa	6939	16587010	16378840
streptomyces_venezuelae.bc19.fsa	5077841	139573356	48172218
streptomyces_venezuelae.bc23.fsa	1578130	86202448	51483588
streptomyces_venezuelae.bc27.fsa	1190086	84240809	53298573
streptomyces_venezuelae.bc31.fsa	978378	84098173	54746833
streptomyces_venezuelae.pa19.fsa	1058944	67233210	48172218
streptomyces_venezuelae.pa23.fsa	497585	62430458	51483588
streptomyces_venezuelae.pa27.fsa	367151	62844499	53298573
streptomyces_venezuelae.pa31.fsa	320113	64350223	54746833
streptomyces_vietnamensis.bc19.fsa	216074	12846996	8957664
streptomyces_vietnamensis.bc23.fsa	17332	9415815	9034511
streptomyces_vietnamensis.bc27.fsa	8191	9262208	9049242
streptomyces_vietnamensis.bc31.fsa	5697	9229282	9058372
streptomyces_vietnamensis.pa19.fsa	37653	9635418	8957664
streptomyces_vietnamensis.pa23.fsa	4636	9136503	9034511
streptomyces_vietnamensis.pa27.fsa	2515	9114632	9049242
streptomyces_vietnamensis.pa31.fsa	1811	9112702	9058372
streptomyces_violaceusniger.bc19.fsa	221191	14765102	10783664
streptomyces_violaceusniger.bc23.fsa	32417	11592566	10879392
streptomyces_violaceusniger.bc27.fsa	18342	11388509	10911617
streptomyces_violaceusniger.bc31.fsa	12243	11299086	10931796
streptomyces_violaceusniger.pa19.fsa	41063	11522798	10783664
streptomyces_violaceusniger.pa23.fsa	9507	11088546	10879392
streptomyces_violaceusniger.pa27.fsa	5413	11052355	10911617
streptomyces_violaceusniger.pa31.fsa	3874	11048016	10931796
streptomyces_viridifaciens.bc19.fsa	191767	11015625	7563819
streptomyces_viridifaciens.bc23.fsa	14376	7946896	7630624
streptomyces_viridifaciens.bc27.fsa	6252	7804861	7642309
streptomyces_viridifaciens.bc31.fsa	3959	7767622	7648852
streptomyces_viridifaciens.pa19.fsa	33429	8165541	7563819
streptomyces_viridifaciens.pa23.fsa	3842	7715148	7630624
streptomyces_viridifaciens.pa27.fsa	1898	7691657	7642309
streptomyces_viridifaciens.pa31.fsa	1238	7685992	7648852
streptomyces_viridosporus.bc19.fsa	127730	9443716	7144576
streptomyces_viridosporus.bc23.fsa	8834	7380194	7185846
streptomyces_viridosporus.bc27.fsa	3936	7295421	7193085
streptomyces_viridosporus.bc31.fsa	2604	7275314	7197194
streptomyces_viridosporus.pa19.fsa	21634	7533988	7144576
streptomyces_viridosporus.pa23.fsa	2418	7239042	7185846
streptomyces_viridosporus.pa27.fsa	1205	7224415	7193085
streptomyces_viridosporus.pa31.fsa	841	7222424	7197194
streptomyces_xiamenensis.bc19.fsa	95161	7603431	5890533
streptomyces_xiamenensis.bc23.fsa	5448	6040496	5920640
streptomyces_xiamenensis.bc27.fsa	2043	5977725	5924607
streptomyces_xiamenensis.bc31.fsa	1364	5967700	5926780
streptomyces_xiamenensis.pa19.fsa	16096	6180261	5890533
streptomyces_xiamenensis.pa23.fsa	1383	5951066	5920640
streptomyces_xiamenensis.pa27.fsa	631	5941013	5924607
streptomyces_xiamenensis.pa31.fsa	429	5939650	5926780
streptomyces_xinghaiensis.bc19.fsa	142108	9552620	6994676
streptomyces_xinghaiensis.bc23.fsa	9594	7252157	7041089
streptomyces_xinghaiensis.bc27.fsa	4495	7166040	7049170
streptomyces_xinghaiensis.bc31.fsa	3233	7151257	7054267
streptomyces_xinghaiensis.pa19.fsa	23869	7424318	6994676
streptomyces_xinghaiensis.pa23.fsa	2578	7097805	7041089
streptomyces_xinghaiensis.pa27.fsa	1392	7085362	7049170
streptomyces_xinghaiensis.pa31.fsa	1029	7085137	7054267
succinivibrio_dextrinosolvens.bc19.fsa	12676	3344965	3116797
succinivibrio_dextrinosolvens.bc23.fsa	8538	3317905	3130069
succinivibrio_dextrinosolvens.bc27.fsa	7074	3324493	3140569
succinivibrio_dextrinosolvens.bc31.fsa	6077	3331722	3149412
succinivibrio_dextrinosolvens.pa19.fsa	3733	3183991	3116797
succinivibrio_dextrinosolvens.pa23.fsa	2795	3191559	3130069
succinivibrio_dextrinosolvens.pa27.fsa	2246	3198965	3140569
succinivibrio_dextrinosolvens.pa31.fsa	2010	3209712	3149412
suicoccus_acidiformans.bc19.fsa	6188	2526339	2414955
suicoccus_acidiformans.bc23.fsa	4384	2518201	2421753
suicoccus_acidiformans.bc27.fsa	3708	2523636	2427228
suicoccus_acidiformans.bc31.fsa	3191	2527619	2431889
suicoccus_acidiformans.pa19.fsa	1832	2447931	2414955
suicoccus_acidiformans.pa23.fsa	1420	2452993	2421753
suicoccus_acidiformans.pa27.fsa	1199	2458402	2427228
suicoccus_acidiformans.pa31.fsa	1041	2463119	2431889
sulfitobacter_donghicola.bc19.fsa	5799	2533455	2429073
sulfitobacter_donghicola.bc23.fsa	2088	2478969	2433033
sulfitobacter_donghicola.bc27.fsa	1484	2474023	2435439
sulfitobacter_donghicola.bc31.fsa	1218	2473839	2437299
sulfitobacter_donghicola.pa19.fsa	1314	2452725	2429073
sulfitobacter_donghicola.pa23.fsa	668	2447729	2433033
sulfitobacter_donghicola.pa27.fsa	435	2446749	2435439
sulfitobacter_donghicola.pa31.fsa	402	2449359	2437299
sulfitobacter_pseudonitzschiae.bc19.fsa	13418	5299423	5057899
sulfitobacter_pseudonitzschiae.bc23.fsa	2980	5130253	5064693
sulfitobacter_pseudonitzschiae.bc27.fsa	1949	5118442	5067768
sulfitobacter_pseudonitzschiae.bc31.fsa	1407	5112135	5069925
sulfitobacter_pseudonitzschiae.pa19.fsa	2714	5106751	5057899
sulfitobacter_pseudonitzschiae.pa23.fsa	921	5084955	5064693
sulfitobacter_pseudonitzschiae.pa27.fsa	596	5083264	5067768
sulfitobacter_pseudonitzschiae.pa31.fsa	464	5083845	5069925
sulfitobacter_sp.bc19.fsa	698535	44419186	31845556
sulfitobacter_sp.bc23.fsa	277385	38480818	32378348
sulfitobacter_sp.bc27.fsa	163983	36922478	32658920
sulfitobacter_sp.bc31.fsa	98138	35769788	32825648
sulfitobacter_sp.pa19.fsa	176494	35022448	31845556
sulfitobacter_sp.pa23.fsa	88619	34327966	32378348
sulfitobacter_sp.pa27.fsa	45126	33832196	32658920
sulfitobacter_sp.pa31.fsa	31777	33778958	32825648
sulfobacillus_thermotolerans.bc19.fsa	2045	3274084	3237274
sulfobacillus_thermotolerans.bc23.fsa	1092	3263125	3239101
sulfobacillus_thermotolerans.bc27.fsa	952	3265310	3240558
sulfobacillus_thermotolerans.bc31.fsa	878	3268261	3241921
sulfobacillus_thermotolerans.pa19.fsa	557	3247300	3237274
sulfobacillus_thermotolerans.pa23.fsa	383	3247527	3239101
sulfobacillus_thermotolerans.pa27.fsa	337	3249320	3240558
sulfobacillus_thermotolerans.pa31.fsa	310	3251221	3241921
sulfuricaulis_limicola.bc19.fsa	8634	3001334	2845922
sulfuricaulis_limicola.bc23.fsa	1974	2893993	2850565
sulfuricaulis_limicola.bc27.fsa	1267	2885670	2852728
sulfuricaulis_limicola.bc31.fsa	889	2880889	2854219
sulfuricaulis_limicola.pa19.fsa	1775	2877872	2845922
sulfuricaulis_limicola.pa23.fsa	589	2863523	2850565
sulfuricaulis_limicola.pa27.fsa	398	2863076	2852728
sulfuricaulis_limicola.pa31.fsa	265	2862169	2854219
sulfuricella_denitrificans.bc19.fsa	4706	3282769	3198061
sulfuricella_denitrificans.bc23.fsa	1531	3234900	3201218
sulfuricella_denitrificans.bc27.fsa	889	3225845	3202731
sulfuricella_denitrificans.bc31.fsa	607	3221881	3203671
sulfuricella_denitrificans.pa19.fsa	1103	3217915	3198061
sulfuricella_denitrificans.pa23.fsa	471	3211580	3201218
sulfuricella_denitrificans.pa27.fsa	272	3209803	3202731
sulfuricella_denitrificans.pa31.fsa	197	3209581	3203671
sulfuricurvum_kujiense.bc19.fsa	3528	2850024	2786520
sulfuricurvum_kujiense.bc23.fsa	1410	2820138	2789118
sulfuricurvum_kujiense.bc27.fsa	949	2815296	2790622
sulfuricurvum_kujiense.bc31.fsa	731	2813611	2791681
sulfuricurvum_kujiense.pa19.fsa	860	2802000	2786520
sulfuricurvum_kujiense.pa23.fsa	439	2798776	2789118
sulfuricurvum_kujiense.pa27.fsa	290	2798162	2790622
sulfuricurvum_kujiense.pa31.fsa	239	2798851	2791681
sulfuriferula_plumbiphila.bc19.fsa	6986	3506928	3381180
sulfuriferula_plumbiphila.bc23.fsa	2216	3434312	3385560
sulfuriferula_plumbiphila.bc27.fsa	1561	3428570	3387984
sulfuriferula_plumbiphila.bc31.fsa	1229	3426690	3389820
sulfuriferula_plumbiphila.pa19.fsa	1542	3408936	3381180
sulfuriferula_plumbiphila.pa23.fsa	688	3400696	3385560
sulfuriferula_plumbiphila.pa27.fsa	501	3401010	3387984
sulfuriferula_plumbiphila.pa31.fsa	398	3401760	3389820
sulfuriferula_sp.bc19.fsa	18300	6397055	6067655
sulfuriferula_sp.bc23.fsa	8124	6261676	6082948
sulfuriferula_sp.bc27.fsa	4920	6219115	6091195
sulfuriferula_sp.bc31.fsa	3287	6195070	6096460
sulfuriferula_sp.pa19.fsa	5044	6158447	6067655
sulfuriferula_sp.pa23.fsa	2593	6139994	6082948
sulfuriferula_sp.pa27.fsa	1458	6129103	6091195
sulfuriferula_sp.pa31.fsa	1082	6128920	6096460
sulfuriflexus_mobilis.bc19.fsa	3625	3161792	3096542
sulfuriflexus_mobilis.bc23.fsa	1240	3126270	3098990
sulfuriflexus_mobilis.bc27.fsa	782	3120629	3100297
sulfuriflexus_mobilis.bc31.fsa	580	3118600	3101200
sulfuriflexus_mobilis.pa19.fsa	837	3111608	3096542
sulfuriflexus_mobilis.pa23.fsa	387	3107504	3098990
sulfuriflexus_mobilis.pa27.fsa	246	3106693	3100297
sulfuriflexus_mobilis.pa31.fsa	185	3106750	3101200
sulfurifustis_variabilis.bc19.fsa	22946	4346648	3933620
sulfurifustis_variabilis.bc23.fsa	2137	3988554	3941540
sulfurifustis_variabilis.bc27.fsa	1099	3972041	3943467
sulfurifustis_variabilis.bc31.fsa	704	3965741	3944621
sulfurifustis_variabilis.pa19.fsa	3907	4003946	3933620
sulfurifustis_variabilis.pa23.fsa	609	3954938	3941540
sulfurifustis_variabilis.pa27.fsa	330	3952047	3943467
sulfurifustis_variabilis.pa31.fsa	218	3951161	3944621
sulfurihydrogenibium_azorense.bc19.fsa	4932	1676954	1588178
sulfurihydrogenibium_azorense.bc23.fsa	1683	1628456	1591430
sulfurihydrogenibium_azorense.bc27.fsa	1429	1630807	1593653
sulfurihydrogenibium_azorense.bc31.fsa	1268	1633658	1595618
sulfurihydrogenibium_azorense.pa19.fsa	1118	1608302	1588178
sulfurihydrogenibium_azorense.pa23.fsa	584	1604278	1591430
sulfurihydrogenibium_azorense.pa27.fsa	497	1606575	1593653
sulfurihydrogenibium_azorense.pa31.fsa	408	1607858	1595618
sulfurihydrogenibium_sp.bc19.fsa	10405	1928352	1741062
sulfurihydrogenibium_sp.bc23.fsa	5007	1860849	1750695
sulfurihydrogenibium_sp.bc27.fsa	3548	1848991	1756743
sulfurihydrogenibium_sp.bc31.fsa	2662	1841026	1761166
sulfurihydrogenibium_sp.pa19.fsa	2623	1788276	1741062
sulfurihydrogenibium_sp.pa23.fsa	1481	1783277	1750695
sulfurihydrogenibium_sp.pa27.fsa	1102	1785395	1756743
sulfurihydrogenibium_sp.pa31.fsa	808	1785406	1761166
sulfurimonas_autotrophica.bc19.fsa	3276	2190290	2131322
sulfurimonas_autotrophica.bc23.fsa	479	2143147	2132609
sulfurimonas_autotrophica.bc27.fsa	293	2140716	2133098
sulfurimonas_autotrophica.bc31.fsa	218	2139974	2133434
sulfurimonas_autotrophica.pa19.fsa	569	2141564	2131322
sulfurimonas_autotrophica.pa23.fsa	145	2135799	2132609
sulfurimonas_autotrophica.pa27.fsa	87	2135360	2133098
sulfurimonas_autotrophica.pa31.fsa	70	2135534	2133434
sulfurimonas_denitrificans.bc19.fsa	4118	2231202	2157078
sulfurimonas_denitrificans.bc23.fsa	503	2169593	2158527
sulfurimonas_denitrificans.bc27.fsa	322	2167406	2159034
sulfurimonas_denitrificans.bc31.fsa	252	2166959	2159399
sulfurimonas_denitrificans.pa19.fsa	688	2169462	2157078
sulfurimonas_denitrificans.pa23.fsa	152	2161871	2158527
sulfurimonas_denitrificans.pa27.fsa	102	2161686	2159034
sulfurimonas_denitrificans.pa31.fsa	83	2161889	2159399
sulfurimonas_sp.bc19.fsa	72173	8195960	6896846
sulfurimonas_sp.bc23.fsa	33844	7699030	6954462
sulfurimonas_sp.bc27.fsa	26865	7692509	6994019
sulfurimonas_sp.bc31.fsa	22938	7714942	7026802
sulfurimonas_sp.pa19.fsa	18173	7223960	6896846
sulfurimonas_sp.pa23.fsa	10991	7196264	6954462
sulfurimonas_sp.pa27.fsa	8490	7214759	6994019
sulfurimonas_sp.pa31.fsa	7559	7253572	7026802
sulfuritalea_hydrogenivorans.bc19.fsa	18711	4097715	3760917
sulfuritalea_hydrogenivorans.bc23.fsa	4001	3859232	3771210
sulfuritalea_hydrogenivorans.bc27.fsa	2131	3831026	3775620
sulfuritalea_hydrogenivorans.bc31.fsa	931	3805422	3777492
sulfuritalea_hydrogenivorans.pa19.fsa	3800	3829317	3760917
sulfuritalea_hydrogenivorans.pa23.fsa	1199	3797588	3771210
sulfuritalea_hydrogenivorans.pa27.fsa	574	3790544	3775620
sulfuritalea_hydrogenivorans.pa31.fsa	287	3786102	3777492
sulfuritortus_calidifontis.bc19.fsa	17739	2976691	2657389
sulfuritortus_calidifontis.bc23.fsa	3416	2741218	2666066
sulfuritortus_calidifontis.bc27.fsa	2020	2722052	2669532
sulfuritortus_calidifontis.bc31.fsa	1499	2716877	2671907
sulfuritortus_calidifontis.pa19.fsa	3584	2721901	2657389
sulfuritortus_calidifontis.pa23.fsa	1032	2688770	2666066
sulfuritortus_calidifontis.pa27.fsa	638	2686120	2669532
sulfuritortus_calidifontis.pa31.fsa	490	2686607	2671907
sulfurivermis_fontis.bc19.fsa	17286	3465391	3154243
sulfurivermis_fontis.bc23.fsa	3951	3250617	3163695
sulfurivermis_fontis.bc27.fsa	2674	3237822	3168298
sulfurivermis_fontis.bc31.fsa	2086	3234299	3171719
sulfurivermis_fontis.pa19.fsa	3484	3216955	3154243
sulfurivermis_fontis.pa23.fsa	1259	3191393	3163695
sulfurivermis_fontis.pa27.fsa	884	3191282	3168298
sulfurivermis_fontis.pa31.fsa	705	3192869	3171719
sulfurospirillum_barnesii.bc19.fsa	6229	2598317	2486195
sulfurospirillum_barnesii.bc23.fsa	929	2509878	2489440
sulfurospirillum_barnesii.bc27.fsa	512	2503637	2490325
sulfurospirillum_barnesii.bc31.fsa	379	2502319	2490949
sulfurospirillum_barnesii.pa19.fsa	1219	2508137	2486195
sulfurospirillum_barnesii.pa23.fsa	290	2495820	2489440
sulfurospirillum_barnesii.pa27.fsa	176	2494901	2490325
sulfurospirillum_barnesii.pa31.fsa	134	2494969	2490949
sulfurospirillum_cavolei.bc19.fsa	4600	2726056	2643256
sulfurospirillum_cavolei.bc23.fsa	1255	2673603	2645993
sulfurospirillum_cavolei.bc27.fsa	882	2670332	2647400
sulfurospirillum_cavolei.bc31.fsa	657	2668143	2648433
sulfurospirillum_cavolei.pa19.fsa	994	2661148	2643256
sulfurospirillum_cavolei.pa23.fsa	406	2654925	2645993
sulfurospirillum_cavolei.pa27.fsa	276	2654576	2647400
sulfurospirillum_cavolei.pa31.fsa	219	2655003	2648433
sulfurospirillum_deleyianum.bc19.fsa	5916	2359371	2252883
sulfurospirillum_deleyianum.bc23.fsa	1426	2288020	2256648
sulfurospirillum_deleyianum.bc27.fsa	989	2283966	2258252
sulfurospirillum_deleyianum.bc31.fsa	801	2283566	2259536
sulfurospirillum_deleyianum.pa19.fsa	1251	2275401	2252883
sulfurospirillum_deleyianum.pa23.fsa	457	2266702	2256648
sulfurospirillum_deleyianum.pa27.fsa	347	2267274	2258252
sulfurospirillum_deleyianum.pa31.fsa	285	2268086	2259536
sulfurospirillum_halorespirans.bc19.fsa	8422	3158942	3007346
sulfurospirillum_halorespirans.bc23.fsa	1549	3046202	3012124
sulfurospirillum_halorespirans.bc27.fsa	786	3033951	3013515
sulfurospirillum_halorespirans.bc31.fsa	492	3029091	3014331
sulfurospirillum_halorespirans.pa19.fsa	1635	3036776	3007346
sulfurospirillum_halorespirans.pa23.fsa	449	3022002	3012124
sulfurospirillum_halorespirans.pa27.fsa	235	3019625	3013515
sulfurospirillum_halorespirans.pa31.fsa	157	3019041	3014331
sulfurospirillum_multivorans.bc19.fsa	9715	3284522	3109652
sulfurospirillum_multivorans.bc23.fsa	2788	3177596	3116260
sulfurospirillum_multivorans.bc27.fsa	1837	3167055	3119293
sulfurospirillum_multivorans.bc31.fsa	1483	3166077	3121587
sulfurospirillum_multivorans.pa19.fsa	2149	3148334	3109652
sulfurospirillum_multivorans.pa23.fsa	885	3135730	3116260
sulfurospirillum_multivorans.pa27.fsa	614	3135257	3119293
sulfurospirillum_multivorans.pa31.fsa	517	3137097	3121587
sulfurospirillum_sp.bc19.fsa	229281	12209847	8082789
sulfurospirillum_sp.bc23.fsa	164905	11966823	8338913
sulfurospirillum_sp.bc27.fsa	128241	11865828	8531562
sulfurospirillum_sp.bc31.fsa	101949	11741620	8683150
sulfurospirillum_sp.pa19.fsa	71018	9361113	8082789
sulfurospirillum_sp.pa23.fsa	54107	9529267	8338913
sulfurospirillum_sp.pa27.fsa	39043	9546680	8531562
sulfurospirillum_sp.pa31.fsa	33605	9691300	8683150
sulfurovum_lithotrophicum.bc19.fsa	2382	2230442	2187566
sulfurovum_lithotrophicum.bc23.fsa	823	2207304	2189198
sulfurovum_lithotrophicum.bc27.fsa	544	2204265	2190121
sulfurovum_lithotrophicum.bc31.fsa	401	2202793	2190763
sulfurovum_lithotrophicum.pa19.fsa	539	2197268	2187566
sulfurovum_lithotrophicum.pa23.fsa	259	2194896	2189198
sulfurovum_lithotrophicum.pa27.fsa	178	2194749	2190121
sulfurovum_lithotrophicum.pa31.fsa	135	2194813	2190763
sulfurovum_sp.bc19.fsa	3374	2588569	2527837
sulfurovum_sp.bc23.fsa	1440	2562182	2530502
sulfurovum_sp.bc27.fsa	934	2556343	2532059
sulfurovum_sp.bc31.fsa	695	2553989	2533139
sulfurovum_sp.pa19.fsa	838	2542921	2527837
sulfurovum_sp.pa23.fsa	451	2540424	2530502
sulfurovum_sp.pa27.fsa	292	2539651	2532059
sulfurovum_sp.pa31.fsa	221	2539769	2533139
sutterella_faecalis.bc19.fsa	6745	2914401	2792991
sutterella_faecalis.bc23.fsa	2528	2853306	2797690
sutterella_faecalis.bc27.fsa	1866	2849104	2800588
sutterella_faecalis.bc31.fsa	1524	2848577	2802857
sutterella_faecalis.pa19.fsa	1606	2821899	2792991
sutterella_faecalis.pa23.fsa	823	2815796	2797690
sutterella_faecalis.pa27.fsa	599	2816162	2800588
sutterella_faecalis.pa31.fsa	512	2818217	2802857
sutterella_megalosphaeroides.bc19.fsa	10302	2853980	2668544
sutterella_megalosphaeroides.bc23.fsa	2477	2728538	2674044
sutterella_megalosphaeroides.bc27.fsa	1606	2718398	2676642
sutterella_megalosphaeroides.bc31.fsa	1151	2712983	2678453
sutterella_megalosphaeroides.pa19.fsa	2125	2706794	2668544
sutterella_megalosphaeroides.pa23.fsa	774	2691072	2674044
sutterella_megalosphaeroides.pa27.fsa	492	2689434	2676642
sutterella_megalosphaeroides.pa31.fsa	364	2689373	2678453
swingsia_samuiensis.bc19.fsa	1700	2179794	2149194
swingsia_samuiensis.bc23.fsa	866	2169719	2150667
swingsia_samuiensis.bc27.fsa	657	2168730	2151648
swingsia_samuiensis.bc31.fsa	484	2166914	2152394
swingsia_samuiensis.pa19.fsa	471	2157672	2149194
swingsia_samuiensis.pa23.fsa	277	2156761	2150667
swingsia_samuiensis.pa27.fsa	210	2157108	2151648
swingsia_samuiensis.pa31.fsa	160	2157194	2152394
swingsia_sp.bc19.fsa	3700	2004329	1937729
swingsia_sp.bc23.fsa	1249	1967559	1940081
swingsia_sp.bc27.fsa	906	1965089	1941533
swingsia_sp.bc31.fsa	718	1964193	1942653
swingsia_sp.pa19.fsa	818	1952453	1937729
swingsia_sp.pa23.fsa	409	1949079	1940081
swingsia_sp.pa27.fsa	297	1949255	1941533
swingsia_sp.pa31.fsa	217	1949163	1942653
synechococcus_elongatus.bc19.fsa	60553	4547673	3457719
synechococcus_elongatus.bc23.fsa	51386	4660042	3529550
synechococcus_elongatus.bc27.fsa	48436	4855219	3595883
synechococcus_elongatus.bc31.fsa	45517	5023850	3658340
synechococcus_elongatus.pa19.fsa	18842	3796875	3457719
synechococcus_elongatus.pa23.fsa	17025	3904100	3529550
synechococcus_elongatus.pa27.fsa	15868	4008451	3595883
synechococcus_elongatus.pa31.fsa	15090	4111040	3658340
synechococcus_lividus.bc19.fsa	5988	2680870	2573086
synechococcus_lividus.bc23.fsa	2757	2638511	2577857
synechococcus_lividus.bc27.fsa	2288	2640848	2581360
synechococcus_lividus.bc31.fsa	2022	2645062	2584402
synechococcus_lividus.pa19.fsa	1462	2599402	2573086
synechococcus_lividus.pa23.fsa	900	2597657	2577857
synechococcus_lividus.pa27.fsa	752	2600912	2581360
synechococcus_lividus.pa31.fsa	679	2604772	2584402
synechococcus_sp.bc19.fsa	1826617	92644661	59765555
synechococcus_sp.bc23.fsa	897729	81081887	61331849
synechococcus_sp.bc27.fsa	646391	79158102	62351936
synechococcus_sp.bc31.fsa	495281	77967468	63109038
synechococcus_sp.pa19.fsa	475450	68323636	59765536
synechococcus_sp.pa23.fsa	291004	67733914	61331826
synechococcus_sp.pa27.fsa	190809	67312943	62351909
synechococcus_sp.pa31.fsa	162299	67977977	63109007
synechocystis_sp.bc19.fsa	113009	9230668	7196506
synechocystis_sp.bc23.fsa	65453	8746292	7306326
synechocystis_sp.bc27.fsa	44995	8547705	7377835
synechocystis_sp.bc31.fsa	30554	8343446	7426826
synechocystis_sp.pa19.fsa	32579	7782928	7196506
synechocystis_sp.pa23.fsa	21055	7769536	7306326
synechocystis_sp.pa27.fsa	13288	7723323	7377835
synechocystis_sp.pa31.fsa	9912	7724186	7426826
syntrophobacter_fumaroxidans.bc19.fsa	9771	5056753	4880875
syntrophobacter_fumaroxidans.bc23.fsa	3795	4971696	4888206
syntrophobacter_fumaroxidans.bc27.fsa	2827	4966371	4892869
syntrophobacter_fumaroxidans.bc31.fsa	2181	4961934	4896504
syntrophobacter_fumaroxidans.pa19.fsa	2247	4921321	4880875
syntrophobacter_fumaroxidans.pa23.fsa	1205	4914716	4888206
