species	genomes
paenibacillus_cellulositrophicus	1
paenibacillus_chitinolyticus	1
paenibacillus_crassostreae	1
paenibacillus_donghaensis	1
paenibacillus_durus	2
paenibacillus_graminis	1
paenibacillus_guangzhouensis	1
paenibacillus_ihbetae	1
paenibacillus_jilunlii	1
paenibacillus_kribbensis	1
paenibacillus_lautus	1
paenibacillus_lentus	1
paenibacillus_lutimineralis	1
paenibacillus_mucilaginosus	3
paenibacillus_naphthalenovorans	1
paenibacillus_odorifer	2
paenibacillus_peoriae	1
paenibacillus_protaetiae	1
paenibacillus_psychroresistens	1
paenibacillus_sabinae	1
paenibacillus_sp	25
paenibacillus_stellifer	1
paenibacillus_swuensis	1
paenibacillus_terrae	1
paenibacillus_xylanexedens	1
paenibacillus_xylanilyticus	1
paenibacillus_yonginensis	1
paenisporosarcina_antarctica	1
paenisporosarcina_sp	1
paludibacter_propionicigenes	1
paludisphaera_borealis	1
panacibacter_ginsenosidivorans	1
pandoraea_apista	5
pandoraea_faecigallinarum	1
pandoraea_fibrosis	2
pandoraea_norimbergensis	1
pandoraea_oxalativorans	1
pandoraea_pnomenusa	7
pandoraea_pulmonicola	1
pandoraea_sp	1
pandoraea_sputorum	1
pandoraea_thiooxydans	2
pandoraea_vervacti	1
pannonibacter_phragmitetus	2
pantoea_alhagi	1
pantoea_dispersa	2
pantoea_eucalypti	1
pantoea_rwandensis	1
pantoea_sp	5
pantoea_stewartii	2
pantoea_vagans	6
parabacteroides_distasonis	4
parabacteroides_sp	1
paraburkholderia_aromaticivorans	2
paraburkholderia_caffeinilytica	1
paraburkholderia_caledonica	1
paraburkholderia_caribensis	4
paraburkholderia_dokdonella	1
paraburkholderia_fungorum	1
paraburkholderia_graminis	1
paraburkholderia_hospita	2
paraburkholderia_megapolitana	1
paraburkholderia_phenoliruptrix	1
paraburkholderia_phymatum	1
paraburkholderia_phytofirmans	1
paraburkholderia_rhizoxinica	1
paraburkholderia_sp	4
paraburkholderia_sprentiae	1
paraburkholderia_terrae	1
paraburkholderia_terricola	1
paraburkholderia_xenovorans	2
parachlamydia_acanthamoebae	1
paracoccus_aminophilus	1
paracoccus_contaminans	1
paracoccus_jeotgali	1
paracoccus_kondratievae	1
paracoccus_mutanolyticus	1
paracoccus_pantotrophus	1
paracoccus_sanguinis	1
paracoccus_sp	5
paracoccus_yeei	4
paracoccus_zhejiangensis	1
paraflavitalea_soli	1
parageobacillus_toebii	1
paraglaciecola_mesophila	1
paraglaciecola_psychrophila	1
paraglaciecola_sp	2
paraliobacillus_sp	1
paraoceanicella_profunda	1
paraphotobacterium_marinum	1
pararhodospirillum_photometricum	1
parasaccharibacter_apium	1
parascardovia_denticolens	1
parashewanella_spongiae	1
parashewanella_tropica	1
parolsenella_catena	1
parvibaculum_lavamentivorans	1
parvimonas_micra	2
parvularcula_bermudensis	1
pasteurella_multocida	61
pasteurellaceae_bacterium	2
paucibacter_sp	1
pectobacterium_atrosepticum	4
pectobacterium_brasiliense	5
pectobacterium_odoriferum	2
pectobacterium_parmentieri	12
pectobacterium_polaris	3
pectobacterium_punjabense	1
pectobacterium_versatile	2
pectobacterium_wasabiae	1
pediococcus_acidilactici	15
pediococcus_claussenii	3
pediococcus_damnosus	5
pediococcus_inopinatus	1
pediococcus_pentosaceus	15
pedobacter_cryoconitis	1
pedobacter_ginsengisoli	1
pedobacter_heparinus	1
pedobacter_sp	4
pedobacter_steynii	1
pelagibaca_abyssi	1
pelagibacter_sp	1
pelagibacterium_halotolerans	1
pelistega_sp	1
pelobacter_acetylenicus	1
pelobacter_carbinolicus	1
pelobacter_propionicus	1
pelobacter_sp	1
pelodictyon_luteolum	1
pelodictyon_phaeoclathratiforme	1
pelolinea_submarina	1
pelosinus_fermentans	1
pelosinus_sp	1
peptococcaceae_bacterium	1
peptostreptococcaceae_bacterium	1
permianibacter_aggregans	1
persephonella_marina	1
petrotoga_mobilis	1
phaeobacter_gallaeciensis	8
phaeobacter_inhibens	22
phaeobacter_piscinae	7
phaeobacter_porticola	1
phaeobacter_sp	1
phenylobacterium_sp	1
phenylobacterium_zucineum	1
photobacterium_damselae	5
photobacterium_gaetbulicola	1
photobacterium_profundum	1
photorhabdus_asymbiotica	1
photorhabdus_laumondii	4
photorhabdus_thracensis	1
phreatobacter_cathodiphilus	1
phreatobacter_stygius	1
phycicoccus_sp	1
phycisphaera_mikurensis	1
phycisphaerae_bacterium	1
phyllobacterium_zundukense	1
phytobacter_diazotrophicus	1
phytobacter_sp	1
phytobacter_ursingii	1
phytohabitans_flavus	1
phytohabitans_suffuscus	1
pigmentiphaga_aceris	1
pigmentiphaga_sp	1
pirellula_sp	1
pirellula_staleyi	1
piscirickettsia_salmonis	78
pistricoccus_aurantiacus	1
planctomyces_sp	2
planctomycetales_bacterium	2
planctomycetes_bacterium	26
planctopirus_ephydatiae	1
planctopirus_limnophila	1
planktothrix_agardhii	1
planococcus_antarcticus	1
planococcus_donghaensis	1
planococcus_faecalis	1
planococcus_halocryophilus	1
planococcus_kocurii	1
planococcus_maritimus	1
planococcus_plakortidis	1
planococcus_rifietoensis	1
planococcus_sp	3
planococcus_versutus	1
planomicrobium_glaciei	1
planomicrobium_sp	1
plantactinospora_sp	3
plantibacter_sp	2
plautia_stali	1
plesiomonas_shigelloides	1
pleurocapsa_sp	1
pluralibacter_gergoviae	2
polaribacter_reichenbachii	1
polaribacter_sp	4
polaribacter_vadi	1
polaromonas_naphthalenivorans	1
polaromonas_sp	3
polaromonas_vacuolata	1
polyangium_brachysporum	1
polymorphum_gilvum	1
polynucleobacter_asymbioticus	4
polynucleobacter_difficilis	1
polynucleobacter_duraquae	1
polynucleobacter_necessarius	1
polynucleobacter_paneuropaeus	1
pontibacillus_sp	1
pontibacter_actiniarum	1
pontibacter_akesuensis	1
pontibacter_korlensis	1
pontibacter_sp	2
pontimonas_salivibrio	1
porphyrobacter_neustonensis	1
porphyrobacter_sp	3
porphyromonas_gingivalis	21
pradoshia_sp	1
pragia_fontium	1
pragia_sp	1
prauserella_marina	1
prevotella_dentalis	1
prevotella_enoeca	1
prevotella_fusca	1
prevotella_jejuni	1
prevotella_ruminicola	1
prevotella_sp	1
prochlorococcus_marinus	10
prochlorococcus_sp	2
prolixibacteraceae_bacterium	1
propionibacterium_acidifaciens	1
propioniciclava_sp	1
prosthecochloris_aestuarii	1
prosthecochloris_sp	3
protaetiibacter_intestinalis	1
proteus_cibarius	4
proteus_columbae	1
proteus_hauseri	1
proteus_sp	2
providencia_alcalifaciens	1
providencia_heimbachae	1
providencia_sp	4
providencia_vermicola	1
pseudactinotalea_sp	1
pseudanabaena_sp	2
pseudarthrobacter_chlorophenolicus	1
pseudarthrobacter_phenanthrenivorans	1
pseudarthrobacter_sp	4
pseudarthrobacter_sulfonivorans	1
pseudoalteromonas_agarivorans	2
pseudoalteromonas_aliena	1
pseudoalteromonas_arctica	1
pseudoalteromonas_carrageenovora	1
pseudoalteromonas_donghaensis	1
pseudoalteromonas_haloplanktis	1
pseudoalteromonas_issachenkonii	2
pseudoalteromonas_luteoviolacea	3
pseudoalteromonas_marina	1
pseudoalteromonas_phenolica	1
pseudoalteromonas_piratica	1
pseudoalteromonas_piscicida	3
pseudoalteromonas_rubra	1
pseudoalteromonas_ruthenica	1
pseudoalteromonas_sp	11
pseudoalteromonas_spongiae	2
pseudoalteromonas_tetraodonis	1
pseudoalteromonas_translucida	1
pseudoalteromonas_tunicata	2
pseudobacter_ginsenosidimutans	1
pseudobutyrivibrio_xylanivorans	1
pseudoclostridium_thermosuccinogenes	1
pseudodesulfovibrio_aespoeensis	1
pseudodesulfovibrio_indicus	1
pseudodesulfovibrio_profundus	1
pseudodesulfovibrio_sp	2
pseudogulbenkiania_sp	1
pseudohalocynthiibacter_aestuariivivens	1
pseudohongiella_spirulinae	1
pseudolabrys_sp	1
pseudolysobacter_antarcticus	1
pseudomonadaceae_bacterium	1
pseudomonas_alcaligenes	1
pseudomonas_alcaliphila	1
pseudomonas_alkylphenolica	2
pseudomonas_amygdali	4
pseudomonas_antarctica	1
pseudomonas_asturiensis	1
pseudomonas_avellanae	1
pseudomonas_azotoformans	3
pseudomonas_balearica	2
pseudomonas_brassicacearum	6
pseudomonas_chlororaphis	44
pseudomonas_cichorii	1
pseudomonas_citronellolis	2
pseudomonas_coronafaciens	3
pseudomonas_corrugata	1
pseudomonas_cremoricolorata	1
pseudomonas_denitrificans	1
pseudomonas_entomophila	3
pseudomonas_frederiksbergensis	3
pseudomonas_fulva	3
pseudomonas_furukawaii	1
pseudomonas_knackmussii	1
pseudomonas_koreensis	2
pseudomonas_kribbensis	1
pseudomonas_libanensis	1
pseudomonas_lundensis	1
pseudomonas_lurida	2
pseudomonas_luteola	1
pseudomonas_mandelii	1
pseudomonas_mesoacidophila	1
pseudomonas_monteilii	8
pseudomonas_mosselii	2
pseudomonas_multiresinivorans	1
pseudomonas_nitroreducens	1
pseudomonas_orientalis	5
pseudomonas_oryzihabitans	2
pseudomonas_otitidis	1
pseudomonas_parafulva	3
pseudomonas_pelagia	1
pseudomonas_plecoglossicida	2
pseudomonas_poae	2
pseudomonas_protegens	10
pseudomonas_psychrophila	1
pseudomonas_psychrotolerans	2
pseudomonas_resinovorans	1
pseudomonas_rhizosphaerae	1
pseudomonas_silesiensis	1
pseudomonas_simiae	2
pseudomonas_soli	1
pseudomonas_sp	100
pseudomonas_synxantha	6
pseudomonas_syringae	4
pseudomonas_trivialis	1
pseudomonas_umsongensis	1
pseudomonas_veronii	2
pseudomonas_versuta	1
pseudomonas_yamanorum	1
pseudonocardia_dioxanivorans	1
pseudonocardia_sp	6
pseudopedobacter_saltans	1
pseudorhodobacter_sp	1
pseudorhodoplanes_sinuspersici	1
pseudothermotoga_elfii	1
pseudothermotoga_hypogea	2
pseudothermotoga_lettingae	1
pseudothermotoga_thermarum	1
pseudoxanthomonas_spadix	1
pseudoxanthomonas_suwonensis	2
psychrobacillus_glaciei	1
psychrobacillus_sp	1
psychrobacter_alimentarius	1
psychrobacter_arcticus	1
psychrobacter_cryohalolentis	2
psychrobacter_sp	7
psychrobacter_urativorans	1
psychroflexus_torquis	1
psychromicrobium_lacuslunae	1
psychromonas_ingrahamii	1
psychromonas_sp	1
psychroserpens_sp	1
pulveribacter_suum	1
pusillimonas_sp	3
pyruvatibacter_mobilis	1
qipengyuania_sediminis	1
rahnella_aquatilis	6
rahnella_sp	2
raineyella_sp	1
ralstonia_insidiosa	2
ralstonia_mannitolilytica	3
ralstonia_pseudosolanacearum	2
ramlibacter_tataouinensis	2
raoultella_electrica	1
raoultella_ornithinolytica	10
raoultella_sp	1
rathayibacter_festucae	2
rathayibacter_iranicus	1
rathayibacter_rathayi	1
rathayibacter_sp	4
rathayibacter_tanaceti	1
rathayibacter_toxicus	2
rathayibacter_tritici	1
reinekea_forsetii	1
rheinheimera_sp	2
rhizobacter_gummiphilus	2
rhizobium_acidisoli	1
rhizobium_daejeonense	1
rhizobium_esperanzae	1
rhizobium_gallicum	1
rhizobium_grahamii	1
rhizobium_jaguaris	1
rhizobium_oryzihabitans	1
rhizobium_pseudoryzae	1
rhizobium_pusense	1
rhizobium_rhizoryzae	1
rhizobium_sp	24
rhizorhabdus_dicambivorans	1
rhodanobacter_denitrificans	1
rhodanobacter_glycinis	1
rhodobaca_barguzinensis	1
rhodobacter_blasticus	1
rhodobacter_capsulatus	1
rhodobacter_sp	2
rhodobacter_sphaeroides	10
rhodobacteraceae_bacterium	5
rhodobiaceae_bacterium	1
rhodococcus_aetherivorans	1
rhodococcus_biphenylivorans	1
rhodococcus_hoagii	3
rhodococcus_jostii	1
rhodococcus_opacus	2
rhodococcus_pyridinivorans	3
rhodococcus_qingshengii	2
rhodococcus_sp	24
rhodocyclaceae_bacterium	3
rhodocytophaga_sp	1
rhodoferax_antarcticus	1
rhodoferax_ferrireducens	1
rhodoferax_koreense	1
rhodoferax_saidenbachensis	1
rhodoferax_sp	2
rhodoluna_lacicola	1
rhodomicrobium_vannielii	1
rhodopirellula_baltica	1
rhodoplanes_sp	1
rhodopseudomonas_palustris	9
rhodospirillaceae_bacterium	1
rhodospirillum_centenum	1
rhodospirillum_rubrum	2
rhodothermaceae_bacterium	2
rhodothermus_marinus	4
rhodovulum_sp	2
rhodovulum_sulfidophilum	3
rickettsia_africae	1
rickettsia_akari	1
rickettsia_amblyommatis	3
rickettsia_asiatica	1
rickettsia_australis	1
rickettsia_bellii	3
rickettsia_canadensis	2
rickettsia_conorii	1
rickettsia_felis	1
rickettsia_heilongjiangensis	5
rickettsia_japonica	14
rickettsia_massiliae	1
rickettsia_montanensis	1
rickettsia_parkeri	2
rickettsia_peacockii	1
rickettsia_philipii	1
rickettsia_prowazekii	10
rickettsia_rhipicephali	2
rickettsia_rickettsii	11
rickettsia_slovaca	2
rickettsia_sp	1
rickettsia_typhi	3
rickettsiales_bacterium	1
rickettsiales_endosymbiont	1
riemerella_anatipestifer	10
rippkaea_orientalis	2
rivularia_sp	1
robiginitalea_biformata	1
rodentibacter_heylii	1
romboutsia_sp	1
roseateles_depolymerans	1
roseburia_hominis	1
roseibacterium_elongatum	1
roseiflexus_castenholzii	1
roseiflexus_sp	1
roseimaritima_ulvae	1
roseimicrobium_sp	1
roseitalea_porphyridii	1
roseivivax_sp	3
roseobacter_litoralis	1
roseobacter_ponti	1
roseomonas_gilardii	1
roseomonas_mucosa	3
roseomonas_sp	1
roseovarius_indicus	1
roseovarius_mucosus	1
roseovarius_sp	5
rothia_aeria	1
rothia_mucilaginosa	3
ruania_sp	1
rubinisphaera_brasiliensis	1
rubrobacter_indicoceani	1
rubrobacter_radiotolerans	1
rubrobacter_sp	2
rubrobacter_xylanophilus	2
ruegeria_pomeroyi	1
ruegeria_sp	3
rufibacter_sp	2
rufibacter_tibetensis	1
ruminococcaceae_bacterium	1
ruminococcus_albus	1
ruminococcus_gnavus	2
ruminococcus_sp	1
rummeliibacillus_stabekisii	1
runella_sp	2
ruthenibacterium_lactatiformans	1
saccharibacillus_brassicae	1
saccharomonospora_sp	1
saccharophagus_degradans	1
saccharopolyspora_sp	2
saccharospirillum_mangrovi	1
saccharothrix_espanaensis	1
saccharothrix_syringae	1
sagittula_sp	1
salaquimonas_pukyongi	1
salegentibacter_sp	1
salicibibacter_halophilus	1
salicibibacter_kimchii	1
salimicrobium_jeotgali	1
salinibacter_ruber	8
salinibacterium_sp	3
salinicoccus_halodurans	1
salinicola_tamaricis	1
salinimonas_lutimaris	1
salinimonas_sediminis	1
salinimonas_sp	1
saliniradius_amylolyticus	1
salinisphaera_sp	1
salinispira_pacifica	1
salinispora_arenicola	1
salinispora_tropica	1
salinivibrio_costicola	1
salinivibrio_kushneri	1
salinivibrio_sp	1
salinivirga_cyanobacteriivorans	1
salipiger_profundus	1
salmonella_bongori	5
salmonella_sp	4
sandaracinus_amylolyticus	1
sanguibacter_keddieii	1
sanguibacter_sp	1
saprospira_grandis	1
scardovia_inopinata	1
schaalia_cardiffensis	1
schaalia_meyeri	1
sebaldella_termitidis	1
secondary_endosymbiont	2
sedimenticola_thiotaurini	1
sedimentisphaera_cyanobacteriorum	1
sedimentisphaera_salicampi	1
sedimentitalea_sp	1
sediminicola_sp	1
sediminispirochaeta_smaragdinae	1
segniliparus_rotundus	1
selenomonas_ruminantium	1
selenomonas_sp	3
selenomonas_sputigena	1
seonamhaeicola_sp	1
serinicoccus_chungangensis	1
serinicoccus_marinus	1
serinicoccus_profundi	1
serinicoccus_sp	2
serpentinomonas_mccroryi	1
serpentinomonas_raichei	1
serratia_fonticola	5
serratia_plymuthica	6
serratia_quinivorans	1
serratia_rubidaea	1
serratia_sp	17
serratia_symbiotica	2
shewanella_aestuarii	1
shewanella_algae	4
shewanella_amazonensis	1
shewanella_baltica	9
shewanella_benthica	1
shewanella_bicestrii	1
shewanella_chilikensis	1
shewanella_denitrificans	1
shewanella_donghaensis	1
shewanella_frigidimarina	1
shewanella_halifaxensis	1
shewanella_japonica	1
shewanella_livingstonensis	1
shewanella_loihica	1
shewanella_marisflavi	2
shewanella_maritima	1
shewanella_oneidensis	1
shewanella_pealeana	1
shewanella_piezotolerans	1
shewanella_polaris	1
shewanella_psychrophila	1
shewanella_putrefaciens	4
shewanella_sediminis	1
shewanella_sp	11
shewanella_violacea	1
shewanella_woodyi	1
shigella_sp	1
shinella_sp	1
siansivirga_zeaxanthinifaciens	1
sideroxydans_lithotrophicus	1
silicimonas_algicola	1
silvanigrellales_bacterium	1
simiduia_agarivorans	1
simkania_negevensis	1
simonsiella_muelleri	1
simplicispira_suum	1
singulisphaera_acidiphila	1
sinimarinibacterium_sp	1
sinomonas_atrocyanea	1
sinorhizobium_americanum	2
sinorhizobium_medicae	1
sinorhizobium_sp	2
skermanella_pratensis	1
slackia_heliotrinireducens	1
sneathia_amnii	1
snodgrassella_alvi	1
sodalis_endosymbiont	1
sodalis_glossinidius	1
sodalis_praecaptivus	1
solibacillus_silvestris	2
solibacillus_sp	1
solimonas_sp	1
solitalea_canadensis	1
sorangium_cellulosum	5
sphaerochaeta_coccoides	1
sphaerochaeta_globosa	1
sphaerochaeta_pleomorpha	1
sphaerotilus_natans	1
sphingobacteriaceae_bacterium	1
sphingobacterium_hotanense	1
sphingobacterium_lactis	1
sphingobacterium_psychroaquaticum	1
sphingobacterium_sp	7
sphingobium_amiense	1
sphingobium_baderi	1
sphingobium_chlorophenolicum	1
sphingobium_cloacae	1
sphingobium_fuliginis	1
sphingobium_herbicidovorans	1
sphingobium_hydrophobicum	1
sphingobium_indicum	1
sphingobium_japonicum	1
sphingobium_sp	10
sphingomonas_ginsengisoli	1
sphingomonas_hengshuiensis	1
sphingomonas_insulae	1
sphingomonas_koreensis	1
sphingomonas_melonis	2
sphingomonas_panacis	1
sphingomonas_sanxanigenens	1
sphingomonas_sp	19
sphingomonas_taxi	1
sphingomonas_wittichii	1
sphingopyxis_alaskensis	1
sphingopyxis_fribergensis	1
sphingopyxis_granuli	1
sphingopyxis_macrogoltabida	3
sphingopyxis_sp	7
sphingorhabdus_sp	4
sphingosinicella_microcystinivorans	1
sphingosinicella_sp	1
sphingosinithalassobacter_sp	1
spiribacter_curvatus	1
spiribacter_roseus	1
spiribacter_salinus	1
spiribacter_sp	1
spirochaeta_africana	1
spirochaeta_perfilievii	1
spirochaeta_thermophila	2
spiroplasma_alleghenense	1
spiroplasma_atrichopogonis	1
spiroplasma_cantharicola	1
spiroplasma_chinense	1
spiroplasma_chrysopicola	1
spiroplasma_corruscae	1
spiroplasma_culicicola	1
spiroplasma_diminutum	1
spiroplasma_eriocheiris	2
spiroplasma_floricola	1
spiroplasma_helicoides	1
spiroplasma_kunkelii	1
spiroplasma_litorale	1
spiroplasma_phoeniceum	1
spiroplasma_sabaudiense	1
spiroplasma_sp	4
spiroplasma_syrphidicola	1
spiroplasma_tabanidicola	1
spiroplasma_turonicum	2
spirosoma_aerolatum	1
spirosoma_montaniterrae	1
spirosoma_pollinicola	1
spirosoma_radiotolerans	1
spirosoma_rigui	1
spirosoma_sp	3
spongiibacter_sp	1
sporolactobacillus_terrae	3
sporosarcina_sp	3
sporosarcina_ureilytica	1
stackebrandtia_nassauensis	1
stanieria_cyanosphaera	1
stanieria_sp	1
staphylococcus_agnetis	3
staphylococcus_argenteus	5
staphylococcus_aureus	464
staphylococcus_carnosus	2
staphylococcus_chromogenes	3
staphylococcus_condimenti	2
staphylococcus_epidermidis	20
staphylococcus_equorum	3
staphylococcus_felis	1
staphylococcus_fleurettii	1
staphylococcus_haemolyticus	8
staphylococcus_hominis	5
staphylococcus_hyicus	1
staphylococcus_lutrae	1
staphylococcus_muscae	1
staphylococcus_nepalensis	3
staphylococcus_pasteuri	3
staphylococcus_pettenkoferi	1
staphylococcus_pseudintermedius	10
staphylococcus_schleiferi	6
staphylococcus_sciuri	2
staphylococcus_simulans	6
staphylococcus_sp	4
staphylococcus_succinus	1
staphylococcus_warneri	3
staphylococcus_xylosus	4
staphylospora_marina	1
stappia_indica	1
starkeya_novella	1
starkeya_sp	1
stella_humosa	1
stenotrophomonas_acidaminiphila	2
stenotrophomonas_maltophilia	37
stenotrophomonas_nitritireducens	1
stenotrophomonas_rhizophila	2
stenotrophomonas_sp	9
steroidobacter_denitrificans	1
sterolibacteriaceae_bacterium	2
stigmatella_aurantiaca	1
strawberry_lethal	1
streptacidiphilus_sp	1
streptobacillus_moniliformis	2
streptococcus_agalactiae	81
streptococcus_anginosus	6
streptococcus_canis	1
streptococcus_constellatus	3
streptococcus_cristatus	2
streptococcus_dysgalactiae	9
streptococcus_equi	8
streptococcus_equinus	3
streptococcus_gallolyticus	5
streptococcus_gordonii	6
streptococcus_gwangjuense	1
streptococcus_halotolerans	1
streptococcus_himalayensis	1
streptococcus_infantarius	2
streptococcus_iniae	6
streptococcus_intermedius	5
streptococcus_koreensis	1
streptococcus_lutetiensis	1
streptococcus_macedonicus	1
streptococcus_marmotae	1
streptococcus_mutans	16
streptococcus_oralis	5
streptococcus_pantholopis	1
streptococcus_parasanguinis	2
streptococcus_parauberis	2
streptococcus_pasteurianus	2
streptococcus_periodonticum	1
streptococcus_pluranimalium	2
streptococcus_pneumoniae	53
streptococcus_pseudopneumoniae	1
streptococcus_pyogenes	140
streptococcus_ratti	1
streptococcus_respiraculi	1
streptococcus_ruminantium	1
streptococcus_salivarius	13
streptococcus_sanguinis	1
streptococcus_sobrinus	4
streptococcus_sp	18
streptococcus_suis	42
streptococcus_thermophilus	28
streptococcus_troglodytae	1
streptococcus_uberis	2
streptomonospora_sp	1
streptomyces_alboflavus	1
streptomyces_alboniger	1
streptomyces_albulus	2
streptomyces_alfalfae	1
streptomyces_antimycoticus	1
streptomyces_aquilus	1
streptomyces_asterosporus	1
streptomyces_aureoverticillatus	1
streptomyces_autolyticus	1
streptomyces_avermitilis	1
streptomyces_bacillaris	1
streptomyces_bingchenggensis	1
streptomyces_cavourensis	2
streptomyces_cinereoruber	1
streptomyces_coeruleorubidus	1
streptomyces_collinus	1
streptomyces_cyaneogriseus	1
streptomyces_dengpaensis	1
streptomyces_ficellus	1
streptomyces_fodineus	1
streptomyces_formicae	1
streptomyces_fulvissimus	1
streptomyces_fungicidicus	1
streptomyces_galilaeus	1
streptomyces_gilvosporeus	1
streptomyces_globosus	1
streptomyces_griseochromogenes	1
streptomyces_griseorubiginosus	2
streptomyces_griseoviridis	1
streptomyces_hundungensis	1
streptomyces_koyangensis	1
streptomyces_laurentii	1
streptomyces_lunaelactis	1
streptomyces_luteoverticillatus	1
streptomyces_lydicus	4
streptomyces_malaysiensis	2
streptomyces_nigra	1
streptomyces_niveus	1
streptomyces_nodosus	1
streptomyces_olivaceus	1
streptomyces_olivoreticuli	1
streptomyces_pactum	1
streptomyces_parvulus	1
streptomyces_platensis	1
streptomyces_pluripotens	2
streptomyces_prasinus	1
streptomyces_pratensis	1
streptomyces_pristinaespiralis	1
streptomyces_qaidamensis	1
streptomyces_qinzhouensis	1
streptomyces_rubrolavendulae	1
streptomyces_sampsonii	1
streptomyces_seoulensis	1
streptomyces_sp	76
streptomyces_spectabilis	2
streptomyces_spongiicola	1
streptomyces_subrutilus	1
streptomyces_tirandamycinicus	1
streptomyces_tsukubensis	2
streptomyces_venezuelae	10
streptomyces_vietnamensis	1
streptomyces_violaceusniger	1
streptomyces_viridifaciens	1
streptomyces_viridosporus	1
streptomyces_xiamenensis	1
streptomyces_xinghaiensis	1
succinivibrio_dextrinosolvens	1
suicoccus_acidiformans	1
sulfitobacter_donghicola	1
sulfitobacter_pseudonitzschiae	1
sulfitobacter_sp	8
sulfobacillus_thermotolerans	1
sulfuricaulis_limicola	1
sulfuricella_denitrificans	1
sulfuricurvum_kujiense	1
sulfuriferula_plumbiphila	1
sulfuriferula_sp	2
sulfuriflexus_mobilis	1
sulfurifustis_variabilis	1
sulfurihydrogenibium_azorense	1
sulfurihydrogenibium_sp	1
sulfurimonas_autotrophica	1
sulfurimonas_denitrificans	1
sulfurimonas_sp	4
sulfuritalea_hydrogenivorans	1
sulfuritortus_calidifontis	1
sulfurivermis_fontis	1
sulfurospirillum_barnesii	1
sulfurospirillum_cavolei	1
sulfurospirillum_deleyianum	1
sulfurospirillum_halorespirans	1
sulfurospirillum_multivorans	2
sulfurospirillum_sp	5
sulfurovum_lithotrophicum	1
sulfurovum_sp	1
sutterella_faecalis	1
sutterella_megalosphaeroides	1
swingsia_samuiensis	1
swingsia_sp	1
synechococcus_elongatus	3
synechococcus_lividus	1
synechococcus_sp	25
synechocystis_sp	9
syntrophobacter_fumaroxidans	1
syntrophobotulus_glycolicus	1
syntrophomonas_wolfei	1
syntrophothermus_lipocalidus	1
syntrophus_aciditrophicus	1
tabrizicola_piscis	1
tamlana_sp	1
tannerella_sp	1
tardibacter_chloracetimidivorans	1
tateyamaria_omphalii	1
tatumella_citrea	2
taylorella_asinigenitalis	1
taylorella_equigenitalis	6
tenacibaculum_dicentrarchi	1
tenacibaculum_maritimum	1
tenacibaculum_mesophilum	1
tenacibaculum_todarodis	1
tenericutes_bacterium	2
tepidanaerobacter_acetatoxydans	2
tepidiforma_bonchosmolovskayae	1
terasakiella_sp	1
terribacillus_goriensis	1
terriglobus_albidus	1
terriglobus_roseus	1
terriglobus_saanensis	1
tessaracoccus_aquimaris	1
tessaracoccus_flavescens	1
tessaracoccus_flavus	1
tessaracoccus_sp	1
tetragenococcus_halophilus	5
tetragenococcus_koreensis	1
tetragenococcus_osmophilus	1
tetrasphaera_sp	1
thalassobius_gelatinovorus	1
thalassococcus_sp	1
thalassolituus_oleivorans	3
thalassospira_indica	1
thalassospira_marina	1
thalassospira_xiamenensis	1
thalassotalea_crassostreae	1
thalassotalea_sp	2
thauera_aromatica	1
thauera_chlorobenzoica	1
thauera_humireducens	1
thauera_hydrothermalis	1
thauera_sp	2
thermacetogenium_phaeum	1
thermaerobacter_marianensis	1
thermaerobacter_sp	2
thermanaerovibrio_acidaminovorans	1
thermincola_potens	1
thermoanaerobacter_italicus	1
thermoanaerobacter_mathranii	1
thermoanaerobacter_pseudethanolicus	1
thermoanaerobacter_sp	2
thermoanaerobacter_wiegelii	1
thermoanaerobacterium_aotearoense	1
thermobacillus_composti	1
thermobaculum_terrenum	1
thermochromatium_tepidum	1
thermocrinis_albus	1
thermocrinis_ruber	1
thermodesulfatator_indicus	1
thermodesulfobacterium_geofontis	1
thermodesulfobacterium_sp	1
thermodesulfobium_acidiphilum	1
thermodesulfobium_narugense	1
thermogutta_terrifontis	1
thermomonas_sp	2
thermosediminibacter_oceani	1
thermosipho_melanesiensis	2
thermosipho_sp	2
thermosulfidibacter_takaii	1
thermosulfurimonas_marina	1
thermosulfuriphilus_ammonigenes	1
thermosynechococcus_elongatus	2
thermosynechococcus_sp	1
thermosynechococcus_vulcanus	1
thermotoga_caldifontis	1
thermotoga_naphthophila	1
thermotoga_petrophila	1
thermotoga_profunda	1
thermotoga_sp	4
thermovibrio_ammonificans	1
thermovirga_lienii	1
thermus_brockianus	1
thermus_caldilimi	1
thermus_oshimai	1
thermus_parvatiensis	1
thermus_scotoductus	1
thermus_sp	1
thioalkalivibrio_nitratireducens	1
thioalkalivibrio_paradoxus	1
thioalkalivibrio_sp	1
thioalkalivibrio_sulfidiphilus	1
thioalkalivibrio_versutus	1
thiobacillus_denitrificans	1
thioclava_nitratireducens	1
thiocystis_violascens	1
thioflavicoccus_mobilis	1
thiohalobacter_thiocyanaticus	1
thiomicrorhabdus_aquaedulcis	1
thiomicrorhabdus_indica	1
thiomicrorhabdus_sp	3
thiomicrospira_aerophila	1
thiomicrospira_cyclica	1
thiomicrospira_sp	1
thiomonas_intermedia	2
thioploca_ingrica	1
tissierellia_sp	1
tistrella_mobilis	1
tm7_phylum	4
tolumonas_auensis	1
